ID or #		Start	End	Type	Contig
gene-b3606		3781215	3781688	complete	NODE_10_length_175988_cov_359.617568:160524-160051
cds-NP_418063.1		3781215	3781688	complete	NODE_10_length_175988_cov_359.617568:160524-160051
gene-b3607		3781741	3782562	complete	NODE_10_length_175988_cov_359.617568:159998-159177
cds-NP_418064.1		3781741	3782562	complete	NODE_10_length_175988_cov_359.617568:159998-159177
gene-b3608		3782642	3783661	complete	NODE_10_length_175988_cov_359.617568:159097-158078
cds-NP_418065.1		3782642	3783661	complete	NODE_10_length_175988_cov_359.617568:159097-158078
gene-b3609		3783661	3784128	complete	NODE_10_length_175988_cov_359.617568:158078-157611
cds-NP_418066.1		3783661	3784128	complete	NODE_10_length_175988_cov_359.617568:158078-157611
gene-b3610		3784191	3784442	complete	NODE_10_length_175988_cov_359.617568:157548-157297
cds-NP_418067.1		3784191	3784442	complete	NODE_10_length_175988_cov_359.617568:157548-157297
gene-b3611		3784584	3785015	complete	NODE_10_length_175988_cov_359.617568:157155-156724
cds-NP_418068.1		3784584	3785015	complete	NODE_10_length_175988_cov_359.617568:157155-156724
gene-b3612		3785260	3786804	complete	NODE_10_length_175988_cov_359.617568:156479-154935
cds-NP_418069.1		3785260	3786804	complete	NODE_10_length_175988_cov_359.617568:156479-154935
gene-b3613		3786838	3788097	complete	NODE_10_length_175988_cov_359.617568:154901-153642
cds-NP_418070.6		3786838	3788097	complete	NODE_10_length_175988_cov_359.617568:154901-153642
gene-b3614		3788101	3789060	complete	NODE_10_length_175988_cov_359.617568:153638-152679
cds-NP_418071.4		3788101	3789060	complete	NODE_10_length_175988_cov_359.617568:153638-152679
gene-b3615		3789047	3790081	complete	NODE_10_length_175988_cov_359.617568:152692-151658
cds-NP_418072.1		3789047	3790081	complete	NODE_10_length_175988_cov_359.617568:152692-151658
gene-b3616		3790320	3791345	complete	NODE_10_length_175988_cov_359.617568:151419-150394
cds-NP_418073.1		3790320	3791345	complete	NODE_10_length_175988_cov_359.617568:151419-150394
gene-b3617		3791355	3792551	complete	NODE_10_length_175988_cov_359.617568:150384-149188
cds-NP_418074.1		3791355	3792551	complete	NODE_10_length_175988_cov_359.617568:150384-149188
gene-b3618		3792826	3793683	complete	NODE_10_length_175988_cov_359.617568:148913-148056
cds-NP_418075.2		3792826	3793683	complete	NODE_10_length_175988_cov_359.617568:148913-148056
gene-b3619		3793987	3794919	complete	NODE_10_length_175988_cov_359.617568:147752-146820
cds-NP_418076.1		3793987	3794919	complete	NODE_10_length_175988_cov_359.617568:147752-146820
gene-b3620		3794929	3795975	complete	NODE_10_length_175988_cov_359.617568:146810-145764
cds-NP_418077.1		3794929	3795975	complete	NODE_10_length_175988_cov_359.617568:146810-145764
gene-b3621		3795979	3796938	complete	NODE_10_length_175988_cov_359.617568:145760-144801
cds-NP_418078.1		3795979	3796938	complete	NODE_10_length_175988_cov_359.617568:145760-144801
gene-b3622		3796948	3798207	complete	NODE_10_length_175988_cov_359.617568:144791-143532
cds-NP_418079.1		3796948	3798207	complete	NODE_10_length_175988_cov_359.617568:144791-143532
gene-b4795		3797772	3798014	complete	NODE_10_length_175988_cov_359.617568:143967-143725
cds-YP_010051208.1		3797772	3798014	complete	NODE_10_length_175988_cov_359.617568:143967-143725
cds-YP_010051209.1		3797772	3797846	complete	NODE_10_length_175988_cov_359.617568:143967-143893
gene-b4796		3798039	3798149	complete	NODE_10_length_175988_cov_359.617568:143700-143590
cds-YP_010051210.1		3798039	3798149	complete	NODE_10_length_175988_cov_359.617568:143700-143590
gene-b3623		3798239	3799312	complete	NODE_10_length_175988_cov_359.617568:143500-142427
cds-NP_418080.1		3798239	3799312	complete	NODE_10_length_175988_cov_359.617568:143500-142427
gene-b3624		3799345	3800196	complete	NODE_10_length_175988_cov_359.617568:142394-141543
cds-NP_418081.1		3799345	3800196	complete	NODE_10_length_175988_cov_359.617568:142394-141543
gene-b3625		3800267	3800965	complete	NODE_10_length_175988_cov_359.617568:141472-140774
cds-NP_418082.1		3800267	3800965	complete	NODE_10_length_175988_cov_359.617568:141472-140774
gene-b3626		3800983	3801999	complete	NODE_10_length_175988_cov_359.617568:140756-139740
cds-NP_418083.1		3800983	3801999	complete	NODE_10_length_175988_cov_359.617568:140756-139740
gene-b3627		3802039	3803058	complete	NODE_10_length_175988_cov_359.617568:139700-138681
cds-NP_418084.1		3802039	3803058	complete	NODE_10_length_175988_cov_359.617568:139700-138681
gene-b3628		3803058	3804137	complete	NODE_10_length_175988_cov_359.617568:138681-137602
cds-NP_418085.2		3803058	3804137	complete	NODE_10_length_175988_cov_359.617568:138681-137602
gene-b3629		3804181	3805116	complete	NODE_10_length_175988_cov_359.617568:137558-136623
cds-NP_418086.1		3804181	3805116	complete	NODE_10_length_175988_cov_359.617568:137558-136623
gene-b3630		3805153	3805950	complete	NODE_10_length_175988_cov_359.617568:136586-135789
cds-NP_418087.1		3805153	3805950	complete	NODE_10_length_175988_cov_359.617568:136586-135789
gene-b3631		3805943	3807067	complete	NODE_10_length_175988_cov_359.617568:135796-134672
cds-NP_418088.1		3805943	3807067	complete	NODE_10_length_175988_cov_359.617568:135796-134672
gene-b3632		3807064	3808098	complete	NODE_10_length_175988_cov_359.617568:134675-133641
cds-NP_418089.1		3807064	3808098	complete	NODE_10_length_175988_cov_359.617568:134675-133641
gene-b4760		3808166	3808238	complete	NODE_10_length_175988_cov_359.617568:133573-133501
rna-b4760		3808166	3808238	complete	NODE_10_length_175988_cov_359.617568:133573-133501
exon-b4760-1		3808166	3808238	complete	NODE_10_length_175988_cov_359.617568:133573-133501
gene-b3633		3808540	3809817	complete	NODE_10_length_175988_cov_359.617568:133199-131922
cds-NP_418090.1		3808540	3809817	complete	NODE_10_length_175988_cov_359.617568:133199-131922
gene-b3634		3809825	3810304	complete	NODE_10_length_175988_cov_359.617568:131914-131435
cds-NP_418091.1		3809825	3810304	complete	NODE_10_length_175988_cov_359.617568:131914-131435
gene-b3635		3810343	3811152	complete	NODE_10_length_175988_cov_359.617568:131396-130587
cds-NP_418092.1		3810343	3811152	complete	NODE_10_length_175988_cov_359.617568:131396-130587
gene-b3636		3811250	3811417	complete	NODE_10_length_175988_cov_359.617568:130489-130322
cds-NP_418093.1		3811250	3811417	complete	NODE_10_length_175988_cov_359.617568:130489-130322
gene-b3637		3811438	3811674	complete	NODE_10_length_175988_cov_359.617568:130301-130065
cds-NP_418094.1		3811438	3811674	complete	NODE_10_length_175988_cov_359.617568:130301-130065
gene-b3638		3811891	3812559	complete	NODE_10_length_175988_cov_359.617568:129848-129180
cds-NP_418095.4		3811891	3812559	complete	NODE_10_length_175988_cov_359.617568:129848-129180
gene-b3639		3812731	3813951	complete	NODE_10_length_175988_cov_359.617568:129008-127788
cds-NP_418096.4		3812731	3813951	complete	NODE_10_length_175988_cov_359.617568:129008-127788
gene-b3640		3813929	3814387	complete	NODE_10_length_175988_cov_359.617568:127810-127352
cds-NP_418097.2		3813929	3814387	complete	NODE_10_length_175988_cov_359.617568:127810-127352
gene-b3641		3814494	3815090	complete	NODE_10_length_175988_cov_359.617568:127245-126649
cds-NP_418098.4		3814494	3815090	complete	NODE_10_length_175988_cov_359.617568:127245-126649
gene-b3642		3815127	3815768	complete	NODE_10_length_175988_cov_359.617568:126612-125971
cds-NP_418099.1		3815127	3815768	complete	NODE_10_length_175988_cov_359.617568:126612-125971
gene-b3643		3815863	3816549	complete	NODE_10_length_175988_cov_359.617568:125876-125190
cds-YP_009518822.1		3815863	3816549	complete	NODE_10_length_175988_cov_359.617568:125876-125190
gene-b3644		3816676	3817539	complete	NODE_10_length_175988_cov_359.617568:125063-124200
cds-NP_418101.1		3816676	3817539	complete	NODE_10_length_175988_cov_359.617568:125063-124200
gene-b3645		3817760	3818584	complete	NODE_10_length_175988_cov_359.617568:123979-123155
cds-NP_418102.2		3817760	3818584	complete	NODE_10_length_175988_cov_359.617568:123979-123155
gene-b3646		3818874	3819491	complete	NODE_10_length_175988_cov_359.617568:122865-122248
cds-NP_418103.4		3818874	3819491	complete	NODE_10_length_175988_cov_359.617568:122865-122248
gene-b3647		3819488	3821170	complete	NODE_10_length_175988_cov_359.617568:122251-120569
cds-NP_418104.2		3819488	3821170	complete	NODE_10_length_175988_cov_359.617568:122251-120569
gene-b3648		3821428	3822051	complete	NODE_10_length_175988_cov_359.617568:120311-119688
cds-NP_418105.1		3821428	3822051	complete	NODE_10_length_175988_cov_359.617568:120311-119688
gene-b3649		3822106	3822381	complete	NODE_10_length_175988_cov_359.617568:119633-119358
cds-NP_418106.1		3822106	3822381	complete	NODE_10_length_175988_cov_359.617568:119633-119358
gene-b3650		3822400	3824508	complete	NODE_10_length_175988_cov_359.617568:119339-117231
cds-NP_418107.1		3822400	3824508	complete	NODE_10_length_175988_cov_359.617568:119339-117231
gene-b3651		3824515	3825204	complete	NODE_10_length_175988_cov_359.617568:117224-116535
cds-NP_418108.1		3824515	3825204	complete	NODE_10_length_175988_cov_359.617568:117224-116535
gene-b3652		3825210	3827291	complete	NODE_10_length_175988_cov_359.617568:116529-114448
cds-NP_418109.1		3825210	3827291	complete	NODE_10_length_175988_cov_359.617568:116529-114448
gene-b3653		3827460	3828665	complete	NODE_10_length_175988_cov_359.617568:114279-113074
cds-NP_418110.1		3827460	3828665	complete	NODE_10_length_175988_cov_359.617568:114279-113074
gene-b3654		3828945	3830336	complete	NODE_10_length_175988_cov_359.617568:112794-111403
cds-NP_418111.1		3828945	3830336	complete	NODE_10_length_175988_cov_359.617568:112794-111403
gene-b3655		3830457	3832166	complete	NODE_10_length_175988_cov_359.617568:111282-109573
cds-NP_418112.1		3830457	3832166	complete	NODE_10_length_175988_cov_359.617568:111282-109573
gene-b3656		3832219	3834537	complete	NODE_10_length_175988_cov_359.617568:109520-107202
cds-NP_418113.1		3832219	3834537	complete	NODE_10_length_175988_cov_359.617568:109520-107202
gene-b3657		3834547	3835929	complete	NODE_10_length_175988_cov_359.617568:107192-105810
cds-NP_418114.4		3834547	3835929	complete	NODE_10_length_175988_cov_359.617568:107192-105810
gene-b3658		3836222	3836316	complete	NODE_10_length_175988_cov_359.617568:105517-105423
rna-b3658		3836222	3836316	complete	NODE_10_length_175988_cov_359.617568:105517-105423
exon-b3658-1		3836222	3836316	complete	NODE_10_length_175988_cov_359.617568:105517-105423
gene-b4653		3836425	3836556	complete	NODE_10_length_175988_cov_359.617568:105314-105183
gene-b3659		3836953	3838137	complete	NODE_10_length_175988_cov_359.617568:104786-103602
cds-NP_418115.1		3836953	3838137	complete	NODE_10_length_175988_cov_359.617568:104786-103602
gene-b3660		3838248	3839171	complete	NODE_10_length_175988_cov_359.617568:103491-102568
cds-NP_418116.1		3838248	3839171	complete	NODE_10_length_175988_cov_359.617568:103491-102568
gene-b4797		3838642	3838701	complete	NODE_10_length_175988_cov_359.617568:103097-103038
cds-YP_010051211.1		3838642	3838701	complete	NODE_10_length_175988_cov_359.617568:103097-103038
gene-b3661		3839175	3839993	complete	NODE_10_length_175988_cov_359.617568:102564-101746
cds-NP_418117.1		3839175	3839993	complete	NODE_10_length_175988_cov_359.617568:102564-101746
gene-b4555		3840215	3840508	complete	NODE_10_length_175988_cov_359.617568:101524-101231
cds-YP_588471.1		3840215	3840508	complete	NODE_10_length_175988_cov_359.617568:101524-101231
gene-b3662		3840549	3841739	complete	NODE_10_length_175988_cov_359.617568:101190-100000
cds-NP_418118.2		3840549	3841739	complete	NODE_10_length_175988_cov_359.617568:101190-100000
gene-b3663		3841950	3842402	complete	NODE_10_length_175988_cov_359.617568:99789-99337
cds-NP_418119.2		3841950	3842402	complete	NODE_10_length_175988_cov_359.617568:99789-99337
gene-b3664		3842455	3843789	complete	NODE_10_length_175988_cov_359.617568:99284-97950
cds-NP_418120.2		3842455	3843789	complete	NODE_10_length_175988_cov_359.617568:99284-97950
gene-b3665		3843964	3845730	complete	NODE_10_length_175988_cov_359.617568:97775-96009
cds-NP_418121.1		3843964	3845730	complete	NODE_10_length_175988_cov_359.617568:97775-96009
gene-b4829		3845730	3845995	complete	NODE_10_length_175988_cov_359.617568:96009-95744
rna-b4829		3845730	3845995	complete	NODE_10_length_175988_cov_359.617568:96009-95744
exon-b4829-1		3845730	3845995	complete	NODE_10_length_175988_cov_359.617568:96009-95744
gene-b3666		3845776	3847167	complete	NODE_10_length_175988_cov_359.617568:95963-94572
cds-NP_418122.1		3845776	3847167	complete	NODE_10_length_175988_cov_359.617568:95963-94572
gene-b3667		3847305	3848624	complete	NODE_10_length_175988_cov_359.617568:94434-93115
cds-NP_418123.2		3847305	3848624	complete	NODE_10_length_175988_cov_359.617568:94434-93115
gene-b3668		3848634	3850136	complete	NODE_10_length_175988_cov_359.617568:93105-91603
cds-NP_418124.4		3848634	3850136	complete	NODE_10_length_175988_cov_359.617568:93105-91603
gene-b3669		3850136	3850726	complete	NODE_10_length_175988_cov_359.617568:91603-91013
cds-NP_418125.1		3850136	3850726	complete	NODE_10_length_175988_cov_359.617568:91603-91013
gene-b3670		3850802	3851092	complete	NODE_10_length_175988_cov_359.617568:90937-90647
cds-NP_418126.1		3850802	3851092	complete	NODE_10_length_175988_cov_359.617568:90937-90647
gene-b3671		3851096	3852784	complete	NODE_10_length_175988_cov_359.617568:90643-88955
cds-NP_418127.1		3851096	3852784	complete	NODE_10_length_175988_cov_359.617568:90643-88955
gene-b3672		3852890	3852988	complete	NODE_10_length_175988_cov_359.617568:88849-88751
cds-NP_418128.1		3852890	3852988	complete	NODE_10_length_175988_cov_359.617568:88849-88751
gene-b4616		3853118	3853257	complete	NODE_10_length_175988_cov_359.617568:88621-88482
rna-b4616		3853118	3853257	complete	NODE_10_length_175988_cov_359.617568:88621-88482
exon-b4616-1		3853118	3853257	complete	NODE_10_length_175988_cov_359.617568:88621-88482
rna-b4616-2		3853118	3853190	complete	NODE_10_length_175988_cov_359.617568:88621-88549
exon-b4616-2-1		3853118	3853190	complete	NODE_10_length_175988_cov_359.617568:88621-88549
gene-b4618		3853553	3853642	complete	NODE_10_length_175988_cov_359.617568:88186-88097
cds-YP_001165331.1		3853553	3853642	complete	NODE_10_length_175988_cov_359.617568:88186-88097
gene-b4798		3853766	3853840	complete	NODE_10_length_175988_cov_359.617568:87973-87899
cds-YP_010051212.1		3853766	3853840	complete	NODE_10_length_175988_cov_359.617568:87973-87899
gene-b3673		3853922	3855106	complete	NODE_10_length_175988_cov_359.617568:87817-86633
cds-NP_418129.2		3853922	3855106	complete	NODE_10_length_175988_cov_359.617568:87817-86633
gene-b3674		3855114	3855611	complete	NODE_10_length_175988_cov_359.617568:86625-86128
cds-NP_418130.1		3855114	3855611	complete	NODE_10_length_175988_cov_359.617568:86625-86128
gene-b3675		3855608	3855970	complete	NODE_10_length_175988_cov_359.617568:86131-85769
cds-NP_418131.1		3855608	3855970	complete	NODE_10_length_175988_cov_359.617568:86131-85769
gene-b3676		3855960	3856307	complete	NODE_10_length_175988_cov_359.617568:85779-85432
cds-NP_418132.1		3855960	3856307	complete	NODE_10_length_175988_cov_359.617568:85779-85432
gene-b3677		3856415	3856864	complete	NODE_10_length_175988_cov_359.617568:85324-84875
cds-NP_418133.1		3856415	3856864	complete	NODE_10_length_175988_cov_359.617568:85324-84875
gene-b3678		3856911	3858404	complete	NODE_10_length_175988_cov_359.617568:84828-83335
cds-NP_418134.1		3856911	3858404	complete	NODE_10_length_175988_cov_359.617568:84828-83335
gene-b3679		3858401	3860116	complete	NODE_10_length_175988_cov_359.617568:83338-81623
cds-NP_418135.1		3858401	3860116	complete	NODE_10_length_175988_cov_359.617568:83338-81623
gene-b3680		3860283	3861176	complete	NODE_10_length_175988_cov_359.617568:81456-80563
cds-NP_418136.2		3860283	3861176	complete	NODE_10_length_175988_cov_359.617568:81456-80563
gene-b4556		3861173	3861987	complete	NODE_10_length_175988_cov_359.617568:80566-79752
gene-b3682		3861987	3862472	complete	NODE_10_length_175988_cov_359.617568:79752-79267
cds-YP_009518824.1		3861987	3862472	complete	NODE_10_length_175988_cov_359.617568:79752-79267
gene-b3683		3862497	3863603	complete	NODE_10_length_175988_cov_359.617568:79242-78136
cds-YP_009518825.1		3862497	3863603	complete	NODE_10_length_175988_cov_359.617568:79242-78136
gene-b3684		3863899	3864615	complete	NODE_10_length_175988_cov_359.617568:77840-77124
cds-NP_418139.1		3863899	3864615	complete	NODE_10_length_175988_cov_359.617568:77840-77124
gene-b3685		3864612	3866273	complete	NODE_10_length_175988_cov_359.617568:77127-75466
cds-NP_418140.4		3864612	3866273	complete	NODE_10_length_175988_cov_359.617568:77127-75466
gene-b3686		3866469	3866897	complete	NODE_10_length_175988_cov_359.617568:75270-74842
cds-NP_418141.2		3866469	3866897	complete	NODE_10_length_175988_cov_359.617568:75270-74842
gene-b3687		3867009	3867422	complete	NODE_10_length_175988_cov_359.617568:74730-74317
cds-NP_418142.1		3867009	3867422	complete	NODE_10_length_175988_cov_359.617568:74730-74317
gene-b3688		3867728	3868060	complete	NODE_10_length_175988_cov_359.617568:74011-73679
cds-NP_418143.2		3867728	3868060	complete	NODE_10_length_175988_cov_359.617568:74011-73679
gene-b3689		3868062	3869309	complete	NODE_10_length_175988_cov_359.617568:73677-72430
cds-NP_418144.3		3868062	3869309	complete	NODE_10_length_175988_cov_359.617568:73677-72430
gene-b3690		3869377	3870441	complete	NODE_10_length_175988_cov_359.617568:72362-71298
cds-NP_418145.2		3869377	3870441	complete	NODE_10_length_175988_cov_359.617568:72362-71298
gene-b3691		3870438	3871730	complete	NODE_10_length_175988_cov_359.617568:71301-70009
cds-NP_418146.4		3870438	3871730	complete	NODE_10_length_175988_cov_359.617568:71301-70009
gene-b4478		3871850	3872998	complete	NODE_10_length_175988_cov_359.617568:69889-68741
cds-YP_026237.1		3871850	3872998	complete	NODE_10_length_175988_cov_359.617568:69889-68741
gene-b4477		3872995	3873612	complete	NODE_10_length_175988_cov_359.617568:68744-68127
cds-YP_026238.1		3872995	3873612	complete	NODE_10_length_175988_cov_359.617568:68744-68127
gene-b3693		3873596	3874474	complete	NODE_10_length_175988_cov_359.617568:68143-67265
cds-NP_418148.1		3873596	3874474	complete	NODE_10_length_175988_cov_359.617568:68143-67265
gene-b4479		3874471	3875160	complete	NODE_10_length_175988_cov_359.617568:67268-66579
cds-YP_026239.1		3874471	3875160	complete	NODE_10_length_175988_cov_359.617568:67268-66579
gene-b3696		3875438	3876094	complete	NODE_10_length_175988_cov_359.617568:66301-65645
cds-YP_026240.1		3875438	3876094	complete	NODE_10_length_175988_cov_359.617568:66301-65645
gene-b3697		3876140	3876952	complete	NODE_10_length_175988_cov_359.617568:65599-64787
cds-NP_418152.1		3876140	3876952	complete	NODE_10_length_175988_cov_359.617568:65599-64787
gene-b3698		3877067	3877465	complete	NODE_10_length_175988_cov_359.617568:64672-64274
cds-NP_418153.4		3877067	3877465	complete	NODE_10_length_175988_cov_359.617568:64672-64274
gene-b3699		3877705	3880119	complete	NODE_10_length_175988_cov_359.617568:64034-61620
cds-YP_026241.1		3877705	3880119	complete	NODE_10_length_175988_cov_359.617568:64034-61620
gene-b3700		3880148	3881221	complete	NODE_10_length_175988_cov_359.617568:61591-60518
cds-NP_418155.1		3880148	3881221	complete	NODE_10_length_175988_cov_359.617568:61591-60518
gene-b3701		3881221	3882321	complete	NODE_10_length_175988_cov_359.617568:60518-59418
cds-NP_418156.1		3881221	3882321	complete	NODE_10_length_175988_cov_359.617568:60518-59418
gene-b3702		3882326	3883729	complete	NODE_10_length_175988_cov_359.617568:59413-58010
cds-NP_418157.1		3882326	3883729	complete	NODE_10_length_175988_cov_359.617568:59413-58010
gene-b4757		3884026	3884106	complete	NODE_10_length_175988_cov_359.617568:57713-57633
cds-YP_009518826.1		3884026	3884106	complete	NODE_10_length_175988_cov_359.617568:57713-57633
gene-b3703		3884336	3884476	complete	NODE_10_length_175988_cov_359.617568:57403-57263
cds-NP_418158.1		3884336	3884476	complete	NODE_10_length_175988_cov_359.617568:57403-57263
gene-b3704		3884493	3884852	complete	NODE_10_length_175988_cov_359.617568:57246-56887
cds-NP_418159.1		3884493	3884852	complete	NODE_10_length_175988_cov_359.617568:57246-56887
gene-b4557		3884816	3885073	complete	NODE_10_length_175988_cov_359.617568:56923-56666
cds-YP_588472.1		3884816	3885073	complete	NODE_10_length_175988_cov_359.617568:56923-56666
gene-b3705		3885076	3886722	complete	NODE_10_length_175988_cov_359.617568:56663-55017
cds-NP_418161.1		3885076	3886722	complete	NODE_10_length_175988_cov_359.617568:56663-55017
gene-b3706		3886828	3888192	complete	NODE_10_length_175988_cov_359.617568:54911-53547
cds-NP_418162.1		3886828	3888192	complete	NODE_10_length_175988_cov_359.617568:54911-53547
gene-b3707		3888435	3888509	complete	NODE_10_length_175988_cov_359.617568:53304-53230
cds-NP_418163.1		3888435	3888509	complete	NODE_10_length_175988_cov_359.617568:53304-53230
gene-b3708		3888730	3890145	complete	NODE_10_length_175988_cov_359.617568:53009-51594
cds-NP_418164.4		3888730	3890145	complete	NODE_10_length_175988_cov_359.617568:53009-51594
gene-b3709		3890236	3891483	complete	NODE_10_length_175988_cov_359.617568:51503-50256
cds-NP_418165.1		3890236	3891483	complete	NODE_10_length_175988_cov_359.617568:51503-50256
gene-b3710		3891615	3892790	complete	NODE_10_length_175988_cov_359.617568:50124-48949
cds-NP_418166.1		3891615	3892790	complete	NODE_10_length_175988_cov_359.617568:50124-48949
gene-b3711		3892765	3893724	complete	NODE_10_length_175988_cov_359.617568:48974-48015
cds-NP_418167.1		3892765	3893724	complete	NODE_10_length_175988_cov_359.617568:48974-48015
gene-b3712		3893881	3894630	complete	NODE_10_length_175988_cov_359.617568:47858-47109
cds-NP_418168.2		3893881	3894630	complete	NODE_10_length_175988_cov_359.617568:47858-47109
gene-b3713		3894652	3895218	complete	NODE_10_length_175988_cov_359.617568:47087-46521
cds-NP_418169.1		3894652	3895218	complete	NODE_10_length_175988_cov_359.617568:47087-46521
gene-b3714		3895272	3896609	complete	NODE_10_length_175988_cov_359.617568:46467-45130
cds-NP_418170.1		3895272	3896609	complete	NODE_10_length_175988_cov_359.617568:46467-45130
gene-b3715		3896774	3897439	complete	NODE_10_length_175988_cov_359.617568:44965-44300
cds-NP_418171.1		3896774	3897439	complete	NODE_10_length_175988_cov_359.617568:44965-44300
gene-b3716		3897506	3897973	complete	NODE_10_length_175988_cov_359.617568:44233-43766
cds-NP_418172.1		3897506	3897973	complete	NODE_10_length_175988_cov_359.617568:44233-43766
gene-b3717		3898022	3898609	complete	NODE_10_length_175988_cov_359.617568:43717-43130
cds-NP_418173.1		3898022	3898609	complete	NODE_10_length_175988_cov_359.617568:43717-43130
gene-b3718		3898671	3899393	complete	NODE_10_length_175988_cov_359.617568:43068-42346
cds-YP_026242.1		3898671	3899393	complete	NODE_10_length_175988_cov_359.617568:43068-42346
gene-b3719		3899408	3900577	complete	NODE_10_length_175988_cov_359.617568:42331-41162
cds-NP_418175.3		3899408	3900577	complete	NODE_10_length_175988_cov_359.617568:42331-41162
gene-b3720		3900604	3902220	complete	NODE_10_length_175988_cov_359.617568:41135-39519
cds-NP_418176.1		3900604	3902220	complete	NODE_10_length_175988_cov_359.617568:41135-39519
gene-b3721		3902289	3903701	complete	NODE_10_length_175988_cov_359.617568:39450-38038
cds-NP_418177.1		3902289	3903701	complete	NODE_10_length_175988_cov_359.617568:39450-38038
gene-b3722		3903720	3905597	complete	NODE_10_length_175988_cov_359.617568:38019-36142
cds-NP_418178.1		3903720	3905597	complete	NODE_10_length_175988_cov_359.617568:38019-36142
gene-b3723		3905731	3906567	complete	NODE_10_length_175988_cov_359.617568:36008-35172
cds-NP_418179.1		3905731	3906567	complete	NODE_10_length_175988_cov_359.617568:36008-35172
gene-b3724		3906853	3907578	complete	NODE_10_length_175988_cov_359.617568:34886-34161
cds-NP_418180.1		3906853	3907578	complete	NODE_10_length_175988_cov_359.617568:34886-34161
gene-b3725		3907593	3908366	complete	NODE_10_length_175988_cov_359.617568:34146-33373
cds-NP_418181.1		3907593	3908366	complete	NODE_10_length_175988_cov_359.617568:34146-33373
gene-b3726		3908549	3909439	complete	NODE_10_length_175988_cov_359.617568:33190-32300
cds-NP_418182.1		3908549	3909439	complete	NODE_10_length_175988_cov_359.617568:33190-32300
gene-b3727		3909439	3910398	complete	NODE_10_length_175988_cov_359.617568:32300-31341
cds-NP_418183.1		3909439	3910398	complete	NODE_10_length_175988_cov_359.617568:32300-31341
gene-b3728		3910485	3911525	complete	NODE_10_length_175988_cov_359.617568:31254-30214
cds-NP_418184.1		3910485	3911525	complete	NODE_10_length_175988_cov_359.617568:31254-30214
gene-b3729		3911839	3913668	complete	NODE_10_length_175988_cov_359.617568:29900-28071
cds-NP_418185.1		3911839	3913668	complete	NODE_10_length_175988_cov_359.617568:29900-28071
gene-b3730		3913830	3915200	complete	NODE_10_length_175988_cov_359.617568:27909-26539
cds-NP_418186.1		3913830	3915200	complete	NODE_10_length_175988_cov_359.617568:27909-26539
gene-b3731		3915553	3915972	complete	NODE_10_length_175988_cov_359.617568:26186-25767
cds-NP_418187.1		3915553	3915972	complete	NODE_10_length_175988_cov_359.617568:26186-25767
gene-b3732		3915993	3917375	complete	NODE_10_length_175988_cov_359.617568:25746-24364
cds-NP_418188.1		3915993	3917375	complete	NODE_10_length_175988_cov_359.617568:25746-24364
gene-b3733		3917402	3918265	complete	NODE_10_length_175988_cov_359.617568:24337-23474
cds-NP_418189.1		3917402	3918265	complete	NODE_10_length_175988_cov_359.617568:24337-23474
gene-b3734		3918316	3919857	complete	NODE_10_length_175988_cov_359.617568:23423-21882
cds-NP_418190.1		3918316	3919857	complete	NODE_10_length_175988_cov_359.617568:23423-21882
gene-b3735		3919870	3920403	complete	NODE_10_length_175988_cov_359.617568:21869-21336
cds-NP_418191.1		3919870	3920403	complete	NODE_10_length_175988_cov_359.617568:21869-21336
gene-b3736		3920418	3920888	complete	NODE_10_length_175988_cov_359.617568:21321-20851
cds-NP_418192.1		3920418	3920888	complete	NODE_10_length_175988_cov_359.617568:21321-20851
gene-b3737		3920950	3921189	complete	NODE_10_length_175988_cov_359.617568:20789-20550
cds-NP_418193.1		3920950	3921189	complete	NODE_10_length_175988_cov_359.617568:20789-20550
gene-b3738		3921236	3922051	complete	NODE_10_length_175988_cov_359.617568:20503-19688
cds-NP_418194.1		3921236	3922051	complete	NODE_10_length_175988_cov_359.617568:20503-19688
gene-b3739		3922060	3922440	complete	NODE_10_length_175988_cov_359.617568:19679-19299
cds-NP_418195.2		3922060	3922440	complete	NODE_10_length_175988_cov_359.617568:19679-19299
gene-b3740		3923057	3923680	complete	NODE_10_length_175988_cov_359.617568:18682-18059
cds-NP_418196.1		3923057	3923680	complete	NODE_10_length_175988_cov_359.617568:18682-18059
gene-b3741		3923744	3925633	complete	NODE_10_length_175988_cov_359.617568:17995-16106
cds-NP_418197.1		3923744	3925633	complete	NODE_10_length_175988_cov_359.617568:17995-16106
id-NC_000913.3:3925744..3925975		3925744	3925975	complete	NODE_10_length_175988_cov_359.617568:15995-15764
gene-b3742		3926012	3926455	complete	NODE_10_length_175988_cov_359.617568:15727-15284
cds-NP_418198.1		3926012	3926455	complete	NODE_10_length_175988_cov_359.617568:15727-15284
gene-b3743		3926545	3927003	complete	NODE_10_length_175988_cov_359.617568:15194-14736
cds-NP_418199.1		3926545	3927003	complete	NODE_10_length_175988_cov_359.617568:15194-14736
gene-b3744		3927155	3928147	complete	NODE_10_length_175988_cov_359.617568:14584-13592
cds-NP_418200.1		3927155	3928147	complete	NODE_10_length_175988_cov_359.617568:14584-13592
gene-b3745		3928152	3929603	complete	NODE_10_length_175988_cov_359.617568:13587-12136
cds-YP_026243.1		3928152	3929603	complete	NODE_10_length_175988_cov_359.617568:13587-12136
