ID or #		Start	End	Type	Contig
cds-NP_417835.1		3504935	3506020	complete	NODE_16_length_112849_cov_403.621697:34280-35365
gene-b3377		3506032	3507336	complete	NODE_16_length_112849_cov_403.621697:35377-36681
cds-NP_417836.1		3506032	3507336	complete	NODE_16_length_112849_cov_403.621697:35377-36681
gene-b3378		3507348	3507701	complete	NODE_16_length_112849_cov_403.621697:36693-37046
cds-NP_417837.2		3507348	3507701	complete	NODE_16_length_112849_cov_403.621697:36693-37046
gene-b3379		3507712	3508590	complete	NODE_16_length_112849_cov_403.621697:37057-37935
cds-NP_417838.1		3507712	3508590	complete	NODE_16_length_112849_cov_403.621697:37057-37935
gene-b3380		3508587	3509813	complete	NODE_16_length_112849_cov_403.621697:37932-39158
cds-NP_417839.1		3508587	3509813	complete	NODE_16_length_112849_cov_403.621697:37932-39158
gene-b3381		3509813	3510976	complete	NODE_16_length_112849_cov_403.621697:39158-40321
cds-NP_417840.1		3509813	3510976	complete	NODE_16_length_112849_cov_403.621697:39158-40321
gene-b3382		3511060	3511422	complete	NODE_16_length_112849_cov_403.621697:40405-40767
cds-NP_417841.2		3511060	3511422	complete	NODE_16_length_112849_cov_403.621697:40405-40767
gene-b3383		3511439	3512344	complete	NODE_16_length_112849_cov_403.621697:40784-41689
cds-YP_026214.1		3511439	3512344	complete	NODE_16_length_112849_cov_403.621697:40784-41689
gene-b3384		3512634	3513638	complete	NODE_16_length_112849_cov_403.621697:41979-42983
cds-NP_417843.1		3512634	3513638	complete	NODE_16_length_112849_cov_403.621697:41979-42983
gene-b3385		3513631	3514389	complete	NODE_16_length_112849_cov_403.621697:42976-43734
cds-NP_417844.1		3513631	3514389	complete	NODE_16_length_112849_cov_403.621697:42976-43734
gene-b3386		3514382	3515059	complete	NODE_16_length_112849_cov_403.621697:43727-44404
cds-NP_417845.1		3514382	3515059	complete	NODE_16_length_112849_cov_403.621697:43727-44404
gene-b3387		3515077	3515913	complete	NODE_16_length_112849_cov_403.621697:44422-45258
cds-NP_417846.1		3515077	3515913	complete	NODE_16_length_112849_cov_403.621697:44422-45258
gene-b3388		3516020	3517306	complete	NODE_16_length_112849_cov_403.621697:45365-46651
cds-NP_417847.1		3516020	3517306	complete	NODE_16_length_112849_cov_403.621697:45365-46651
gene-b3389		3517398	3518486	complete	NODE_16_length_112849_cov_403.621697:46743-47831
cds-NP_417848.1		3517398	3518486	complete	NODE_16_length_112849_cov_403.621697:46743-47831
gene-b3390		3518543	3519064	complete	NODE_16_length_112849_cov_403.621697:47888-48409
cds-YP_026215.2		3518543	3519064	complete	NODE_16_length_112849_cov_403.621697:47888-48409
gene-b3391		3519465	3520703	complete	NODE_16_length_112849_cov_403.621697:48810-50048
cds-NP_417850.1		3519465	3520703	complete	NODE_16_length_112849_cov_403.621697:48810-50048
gene-b3392		3520615	3521019	complete	NODE_16_length_112849_cov_403.621697:49960-50364
cds-NP_417851.4		3520615	3521019	complete	NODE_16_length_112849_cov_403.621697:49960-50364
gene-b3393		3521009	3521449	complete	NODE_16_length_112849_cov_403.621697:50354-50794
cds-NP_417852.1		3521009	3521449	complete	NODE_16_length_112849_cov_403.621697:50354-50794
gene-b3394		3521433	3521972	complete	NODE_16_length_112849_cov_403.621697:50778-51317
cds-NP_417853.1		3521433	3521972	complete	NODE_16_length_112849_cov_403.621697:50778-51317
gene-b3395		3521972	3522751	complete	NODE_16_length_112849_cov_403.621697:51317-52096
cds-NP_417854.4		3521972	3522751	complete	NODE_16_length_112849_cov_403.621697:51317-52096
gene-b3396		3522871	3525423	complete	NODE_16_length_112849_cov_403.621697:52216-54768
cds-NP_417855.4		3522871	3525423	complete	NODE_16_length_112849_cov_403.621697:52216-54768
gene-b3397		3525589	3526149	complete	NODE_16_length_112849_cov_403.621697:54934-55494
cds-NP_417856.1		3525589	3526149	complete	NODE_16_length_112849_cov_403.621697:54934-55494
gene-b3398		3526469	3528604	complete	NODE_16_length_112849_cov_403.621697:55814-57949
cds-NP_417857.1		3526469	3528604	complete	NODE_16_length_112849_cov_403.621697:55814-57949
gene-b3399		3528669	3529337	complete	NODE_16_length_112849_cov_403.621697:58014-58682
cds-NP_417858.4		3528669	3529337	complete	NODE_16_length_112849_cov_403.621697:58014-58682
gene-b3400		3529348	3529749	complete	NODE_16_length_112849_cov_403.621697:58693-59094
cds-NP_417859.1		3529348	3529749	complete	NODE_16_length_112849_cov_403.621697:58693-59094
gene-b3401		3529774	3530652	complete	NODE_16_length_112849_cov_403.621697:59119-59997
cds-NP_417860.2		3529774	3530652	complete	NODE_16_length_112849_cov_403.621697:59119-59997
gene-b3402		3530715	3532439	complete	NODE_16_length_112849_cov_403.621697:60060-61784
cds-NP_417861.1		3530715	3532439	complete	NODE_16_length_112849_cov_403.621697:60060-61784
gene-b3403		3532818	3534440	complete	NODE_16_length_112849_cov_403.621697:62163-63785
cds-NP_417862.1		3532818	3534440	complete	NODE_16_length_112849_cov_403.621697:62163-63785
gene-b3404		3534516	3535868	complete	NODE_16_length_112849_cov_403.621697:63861-65213
cds-NP_417863.1		3534516	3535868	complete	NODE_16_length_112849_cov_403.621697:63861-65213
gene-b3405		3535865	3536584	complete	NODE_16_length_112849_cov_403.621697:65210-65929
cds-NP_417864.1		3535865	3536584	complete	NODE_16_length_112849_cov_403.621697:65210-65929
gene-b3406		3536812	3537288	complete	NODE_16_length_112849_cov_403.621697:66157-66633
cds-YP_026216.2		3536812	3537288	complete	NODE_16_length_112849_cov_403.621697:66157-66633
gene-b3407		3537385	3539706	complete	NODE_16_length_112849_cov_403.621697:66730-69051
cds-NP_417866.4		3537385	3539706	complete	NODE_16_length_112849_cov_403.621697:66730-69051
gene-b3408		3540163	3540390	complete	NODE_16_length_112849_cov_403.621697:69508-69735
cds-NP_417867.1		3540163	3540390	complete	NODE_16_length_112849_cov_403.621697:69508-69735
gene-b3409		3540407	3542728	complete	NODE_16_length_112849_cov_403.621697:69752-72073
cds-NP_417868.1		3540407	3542728	complete	NODE_16_length_112849_cov_403.621697:69752-72073
gene-b3410		3542728	3542964	complete	NODE_16_length_112849_cov_403.621697:72073-72309
cds-NP_417869.1		3542728	3542964	complete	NODE_16_length_112849_cov_403.621697:72073-72309
gene-b3411		3543167	3544045	complete	NODE_16_length_112849_cov_403.621697:72512-73390
cds-NP_417870.1		3543167	3544045	complete	NODE_16_length_112849_cov_403.621697:72512-73390
gene-b3412		3544074	3544844	complete	NODE_16_length_112849_cov_403.621697:73419-74189
cds-NP_417871.1		3544074	3544844	complete	NODE_16_length_112849_cov_403.621697:73419-74189
gene-b3413		3544882	3545565	complete	NODE_16_length_112849_cov_403.621697:74227-74910
cds-NP_417872.2		3544882	3545565	complete	NODE_16_length_112849_cov_403.621697:74227-74910
gene-b3414		3545624	3546199	complete	NODE_16_length_112849_cov_403.621697:74969-75544
cds-NP_417873.1		3545624	3546199	complete	NODE_16_length_112849_cov_403.621697:74969-75544
gene-b3415		3546559	3547875	complete	NODE_16_length_112849_cov_403.621697:75904-77220
cds-YP_026217.1		3546559	3547875	complete	NODE_16_length_112849_cov_403.621697:75904-77220
gene-b3416		3547986	3550070	complete	NODE_16_length_112849_cov_403.621697:77331-79415
cds-NP_417875.1		3547986	3550070	complete	NODE_16_length_112849_cov_403.621697:77331-79415
gene-b3417		3550080	3552473	complete	NODE_16_length_112849_cov_403.621697:79425-81818
cds-YP_026218.1		3550080	3552473	complete	NODE_16_length_112849_cov_403.621697:79425-81818
gene-b3418		3553085	3555790	complete	NODE_16_length_112849_cov_403.621697:82430-85135
cds-NP_417877.1		3553085	3555790	complete	NODE_16_length_112849_cov_403.621697:82430-85135
gene-b4475		3555833	3556849	complete	NODE_16_length_112849_cov_403.621697:85178-86194
cds-YP_026219.1		3555833	3556849	complete	NODE_16_length_112849_cov_403.621697:85178-86194
gene-b3421		3556853	3558079	complete	NODE_16_length_112849_cov_403.621697:86198-87424
cds-NP_417879.1		3556853	3558079	complete	NODE_16_length_112849_cov_403.621697:86198-87424
gene-b3422		3558268	3559866	complete	NODE_16_length_112849_cov_403.621697:87613-89211
cds-NP_417880.1		3558268	3559866	complete	NODE_16_length_112849_cov_403.621697:87613-89211
gene-b3423		3559848	3560605	complete	NODE_16_length_112849_cov_403.621697:89193-89950
gene-b3424		3560622	3561452	complete	NODE_16_length_112849_cov_403.621697:89967-90797
cds-YP_026220.1		3560622	3561452	complete	NODE_16_length_112849_cov_403.621697:89967-90797
gene-b3425		3561497	3561823	complete	NODE_16_length_112849_cov_403.621697:90842-91168
cds-NP_417883.1		3561497	3561823	complete	NODE_16_length_112849_cov_403.621697:90842-91168
gene-b3426		3562013	3563518	complete	NODE_16_length_112849_cov_403.621697:91358-92863
cds-NP_417884.1		3562013	3563518	complete	NODE_16_length_112849_cov_403.621697:91358-92863
gene-b3427		3563724	3564005	complete	NODE_16_length_112849_cov_403.621697:93069-93350
cds-YP_009518819.1		3563724	3564005	complete	NODE_16_length_112849_cov_403.621697:93069-93350
gene-b3428		3564134	3566581	complete	NODE_16_length_112849_cov_403.621697:93479-95926
cds-NP_417886.1		3564134	3566581	complete	NODE_16_length_112849_cov_403.621697:93479-95926
gene-b3429		3566600	3568033	complete	NODE_16_length_112849_cov_403.621697:95945-97378
cds-NP_417887.1		3566600	3568033	complete	NODE_16_length_112849_cov_403.621697:95945-97378
gene-b3430		3568033	3569328	complete	NODE_16_length_112849_cov_403.621697:97378-98673
cds-NP_417888.1		3568033	3569328	complete	NODE_16_length_112849_cov_403.621697:97378-98673
gene-b3431		3569346	3571319	complete	NODE_16_length_112849_cov_403.621697:98691-100664
cds-NP_417889.1		3569346	3571319	complete	NODE_16_length_112849_cov_403.621697:98691-100664
gene-b3432		3571316	3573502	complete	NODE_16_length_112849_cov_403.621697:100661-102847
cds-NP_417890.1		3571316	3573502	complete	NODE_16_length_112849_cov_403.621697:100661-102847
gene-b4788		3573660	3573701	complete	NODE_16_length_112849_cov_403.621697:103005-103046
cds-YP_010051201.1		3573660	3573701	complete	NODE_16_length_112849_cov_403.621697:103005-103046
gene-b4789		3573679	3573708	complete	NODE_16_length_112849_cov_403.621697:103024-103053
cds-YP_010051202.1		3573679	3573708	complete	NODE_16_length_112849_cov_403.621697:103024-103053
gene-b3433		3573775	3574878	complete	NODE_16_length_112849_cov_403.621697:103120-104223
cds-NP_417891.1		3573775	3574878	complete	NODE_16_length_112849_cov_403.621697:103120-104223
gene-b3434		3575071	3575664	complete	NODE_16_length_112849_cov_403.621697:104416-105009
cds-NP_417892.1		3575071	3575664	complete	NODE_16_length_112849_cov_403.621697:104416-105009
gene-b4476		3575721	3577061	complete	NODE_16_length_112849_cov_403.621697:105066-106406
cds-YP_026221.1		3575721	3577061	complete	NODE_16_length_112849_cov_403.621697:105066-106406
gene-b3437		3577065	3577592	complete	NODE_16_length_112849_cov_403.621697:106410-106937
cds-NP_417894.2		3577065	3577592	complete	NODE_16_length_112849_cov_403.621697:106410-106937
gene-b3438		3577731	3578726	complete	NODE_16_length_112849_cov_403.621697:107076-108071
cds-YP_026222.1		3577731	3578726	complete	NODE_16_length_112849_cov_403.621697:107076-108071
gene-b3439		3578950	3579645	complete	NODE_16_length_112849_cov_403.621697:108295-108990
cds-NP_417896.1		3578950	3579645	complete	NODE_16_length_112849_cov_403.621697:108295-108990
gene-b3440		3579768	3580805	complete	NODE_16_length_112849_cov_403.621697:109113-110150
cds-NP_417897.1		3579768	3580805	complete	NODE_16_length_112849_cov_403.621697:109113-110150
gene-b4451		3580922	3581016	complete	NODE_16_length_112849_cov_403.621697:110267-110361
rna-b4451		3580922	3581016	complete	NODE_16_length_112849_cov_403.621697:110267-110361
exon-b4451-1		3580922	3581016	complete	NODE_16_length_112849_cov_403.621697:110267-110361
gene-b3441		3581138	3581626	complete	NODE_16_length_112849_cov_403.621697:110483-110971
cds-NP_417898.1		3581138	3581626	complete	NODE_16_length_112849_cov_403.621697:110483-110971
gene-b3442		3581863	3583041	complete	NODE_16_length_112849_cov_403.621697:111208-112386
cds-NP_417899.1		3581863	3583041	complete	NODE_16_length_112849_cov_403.621697:111208-112386
gene-b3443		3583038	3584309	partial	NODE_16_length_112849_cov_403.621697:112383-112849,NODE_34_length_35227_cov_402.748393:35227-35041
cds-gnl|b3443|CDS%3D3609		3583038	3583427	complete	NODE_16_length_112849_cov_403.621697:112383-112772
cds-gnl|b3443|CDS%3D3609		3584205	3584309	complete	NODE_34_length_35227_cov_402.748393:35145-35041
id-b3443		3583038	3583427	complete	NODE_16_length_112849_cov_403.621697:112383-112772
id-b3443-2		3584205	3584309	complete	NODE_34_length_35227_cov_402.748393:35145-35041
gene-b4612		3584404	3584559	complete	NODE_34_length_35227_cov_402.748393:34946-34791
cds-YP_009518820.1		3584404	3584559	complete	NODE_34_length_35227_cov_402.748393:34946-34791
gene-b3446		3584759	3585043	complete	NODE_34_length_35227_cov_402.748393:34591-34307
cds-NP_417903.1		3584759	3585043	complete	NODE_34_length_35227_cov_402.748393:34591-34307
gene-b3447		3585081	3586823	complete	NODE_34_length_35227_cov_402.748393:34269-32527
cds-NP_417904.1		3585081	3586823	complete	NODE_34_length_35227_cov_402.748393:34269-32527
gene-b3448		3586943	3587383	complete	NODE_34_length_35227_cov_402.748393:32407-31967
cds-NP_417905.1		3586943	3587383	complete	NODE_34_length_35227_cov_402.748393:32407-31967
gene-b3449		3587370	3588113	complete	NODE_34_length_35227_cov_402.748393:31980-31237
cds-NP_417906.1		3587370	3588113	complete	NODE_34_length_35227_cov_402.748393:31980-31237
gene-b3450		3588110	3589180	complete	NODE_34_length_35227_cov_402.748393:31240-30170
cds-NP_417907.2		3588110	3589180	complete	NODE_34_length_35227_cov_402.748393:31240-30170
gene-b3451		3589182	3590027	complete	NODE_34_length_35227_cov_402.748393:30168-29323
cds-NP_417908.1		3589182	3590027	complete	NODE_34_length_35227_cov_402.748393:30168-29323
gene-b3452		3590024	3590911	complete	NODE_34_length_35227_cov_402.748393:29326-28439
cds-NP_417909.1		3590024	3590911	complete	NODE_34_length_35227_cov_402.748393:29326-28439
gene-b3453		3591009	3592325	complete	NODE_34_length_35227_cov_402.748393:28341-27025
cds-NP_417910.1		3591009	3592325	complete	NODE_34_length_35227_cov_402.748393:28341-27025
gene-b3454		3592724	3593437	complete	NODE_34_length_35227_cov_402.748393:26626-25913
cds-NP_417911.4		3592724	3593437	complete	NODE_34_length_35227_cov_402.748393:26626-25913
gene-b3455		3593439	3594206	complete	NODE_34_length_35227_cov_402.748393:25911-25144
cds-NP_417912.1		3593439	3594206	complete	NODE_34_length_35227_cov_402.748393:25911-25144
gene-b3456		3594203	3595480	complete	NODE_34_length_35227_cov_402.748393:25147-23870
cds-NP_417913.1		3594203	3595480	complete	NODE_34_length_35227_cov_402.748393:25147-23870
gene-b3457		3595477	3596403	complete	NODE_34_length_35227_cov_402.748393:23873-22947
cds-NP_417914.1		3595477	3596403	complete	NODE_34_length_35227_cov_402.748393:23873-22947
gene-b3458		3596451	3597560	complete	NODE_34_length_35227_cov_402.748393:22899-21790
cds-NP_417915.1		3596451	3597560	complete	NODE_34_length_35227_cov_402.748393:22899-21790
gene-b3459		3597984	3598367	complete	NODE_34_length_35227_cov_402.748393:21366-20983
cds-NP_417916.1		3597984	3598367	complete	NODE_34_length_35227_cov_402.748393:21366-20983
gene-b3460		3598555	3599658	complete	NODE_34_length_35227_cov_402.748393:20795-19692
cds-YP_026223.1		3598555	3599658	complete	NODE_34_length_35227_cov_402.748393:20795-19692
gene-b3461		3599929	3600783	complete	NODE_34_length_35227_cov_402.748393:19421-18567
cds-NP_417918.1		3599929	3600783	complete	NODE_34_length_35227_cov_402.748393:19421-18567
gene-b3462		3601028	3602086	complete	NODE_34_length_35227_cov_402.748393:18322-17264
cds-NP_417919.1		3601028	3602086	complete	NODE_34_length_35227_cov_402.748393:18322-17264
gene-b3463		3602079	3602747	complete	NODE_34_length_35227_cov_402.748393:17271-16603
cds-NP_417920.1		3602079	3602747	complete	NODE_34_length_35227_cov_402.748393:17271-16603
gene-b3464		3602750	3604243	complete	NODE_34_length_35227_cov_402.748393:16600-15107
cds-NP_417921.1		3602750	3604243	complete	NODE_34_length_35227_cov_402.748393:16600-15107
gene-b3465		3604393	3604989	complete	NODE_34_length_35227_cov_402.748393:14957-14361
cds-NP_417922.1		3604393	3604989	complete	NODE_34_length_35227_cov_402.748393:14957-14361
gene-b3466		3604979	3605248	complete	NODE_34_length_35227_cov_402.748393:14371-14102
cds-NP_417923.1		3604979	3605248	complete	NODE_34_length_35227_cov_402.748393:14371-14102
gene-b3467		3605251	3605610	complete	NODE_34_length_35227_cov_402.748393:14099-13740
cds-NP_417924.1		3605251	3605610	complete	NODE_34_length_35227_cov_402.748393:14099-13740
gene-b3468		3605751	3606377	complete	NODE_34_length_35227_cov_402.748393:13599-12973
cds-NP_417925.1		3605751	3606377	complete	NODE_34_length_35227_cov_402.748393:13599-12973
gene-b3469		3606451	3608649	complete	NODE_34_length_35227_cov_402.748393:12899-10701
cds-NP_417926.1		3606451	3608649	complete	NODE_34_length_35227_cov_402.748393:12899-10701
gene-b3470		3608751	3608996	complete	NODE_34_length_35227_cov_402.748393:10599-10354
cds-NP_417927.1		3608751	3608996	complete	NODE_34_length_35227_cov_402.748393:10599-10354
gene-b3471		3609217	3609882	complete	NODE_34_length_35227_cov_402.748393:10133-9468
cds-NP_417928.1		3609217	3609882	complete	NODE_34_length_35227_cov_402.748393:10133-9468
gene-b3472		3609955	3610512	complete	NODE_34_length_35227_cov_402.748393:9395-8838
cds-NP_417929.4		3609955	3610512	complete	NODE_34_length_35227_cov_402.748393:9395-8838
gene-b3473		3610516	3611733	complete	NODE_34_length_35227_cov_402.748393:8834-7617
cds-NP_417930.2		3610516	3611733	complete	NODE_34_length_35227_cov_402.748393:8834-7617
gene-b3474		3611865	3612914	complete	NODE_34_length_35227_cov_402.748393:7485-6436
cds-NP_417931.4		3611865	3612914	complete	NODE_34_length_35227_cov_402.748393:7485-6436
gene-b3475		3612969	3613556	complete	NODE_34_length_35227_cov_402.748393:6381-5794
cds-NP_417932.1		3612969	3613556	complete	NODE_34_length_35227_cov_402.748393:6381-5794
gene-b3476		3613667	3615241	complete	NODE_34_length_35227_cov_402.748393:5683-4109
cds-NP_417933.1		3613667	3615241	complete	NODE_34_length_35227_cov_402.748393:5683-4109
gene-b3477		3615241	3616185	complete	NODE_34_length_35227_cov_402.748393:4109-3165
cds-NP_417934.1		3615241	3616185	complete	NODE_34_length_35227_cov_402.748393:4109-3165
gene-b3478		3616182	3617015	complete	NODE_34_length_35227_cov_402.748393:3168-2335
cds-NP_417935.1		3616182	3617015	complete	NODE_34_length_35227_cov_402.748393:3168-2335
gene-b3479		3617015	3617779	complete	NODE_34_length_35227_cov_402.748393:2335-1571
cds-NP_417936.1		3617015	3617779	complete	NODE_34_length_35227_cov_402.748393:2335-1571
gene-b3480		3617776	3618582	complete	NODE_34_length_35227_cov_402.748393:1574-768
cds-NP_417937.1		3617776	3618582	complete	NODE_34_length_35227_cov_402.748393:1574-768
gene-b3481		3618588	3618989	complete	NODE_34_length_35227_cov_402.748393:762-361
cds-NP_417938.1		3618588	3618989	complete	NODE_34_length_35227_cov_402.748393:762-361
gene-b3482		3619192	3623427	partial	NODE_34_length_35227_cov_402.748393:158-1,NODE_50_length_1608_cov_838.128674:1-1608,NODE_27_length_43781_cov_480.296861:1-642
cds-YP_026224.1		3619192	3623427	partial	NODE_34_length_35227_cov_402.748393:158-1,NODE_50_length_1608_cov_838.128674:1-1608,NODE_27_length_43781_cov_480.296861:1-642
gene-b3483		3623399	3623782	complete	NODE_27_length_43781_cov_480.296861:614-997
cds-NP_417940.2		3623399	3623782	complete	NODE_27_length_43781_cov_480.296861:614-997
gene-b4552		3623887	3624132	complete	NODE_27_length_43781_cov_480.296861:1102-1347
gene-b3484		3624378	3625514	complete	NODE_27_length_43781_cov_480.296861:1593-2729
cds-NP_417941.1		3624378	3625514	complete	NODE_27_length_43781_cov_480.296861:1593-2729
gene-b3485		3625679	3626803	complete	NODE_27_length_43781_cov_480.296861:2894-4018
cds-NP_417942.6		3625679	3626803	complete	NODE_27_length_43781_cov_480.296861:2894-4018
gene-b3486		3626803	3629538	complete	NODE_27_length_43781_cov_480.296861:4018-6753
cds-YP_026225.1		3626803	3629538	complete	NODE_27_length_43781_cov_480.296861:4018-6753
gene-b3487		3629535	3630602	complete	NODE_27_length_43781_cov_480.296861:6750-7817
cds-NP_417944.1		3629535	3630602	complete	NODE_27_length_43781_cov_480.296861:6750-7817
gene-b4790		3630665	3630778	complete	NODE_27_length_43781_cov_480.296861:7880-7993
cds-YP_010051203.1		3630665	3630778	complete	NODE_27_length_43781_cov_480.296861:7880-7993
gene-b3488		3630968	3632590	complete	NODE_27_length_43781_cov_480.296861:8183-9805
cds-NP_417945.1		3630968	3632590	complete	NODE_27_length_43781_cov_480.296861:8183-9805
gene-b4660		3632852	3634458	complete	NODE_27_length_43781_cov_480.296861:10067-11673
gene-b3491		3634841	3635893	complete	NODE_27_length_43781_cov_480.296861:12056-13108
cds-NP_417948.4		3634841	3635893	complete	NODE_27_length_43781_cov_480.296861:12056-13108
gene-b3492		3636208	3637410	complete	NODE_27_length_43781_cov_480.296861:13423-14625
cds-NP_417949.1		3636208	3637410	complete	NODE_27_length_43781_cov_480.296861:13423-14625
gene-b3493		3637642	3639141	complete	NODE_27_length_43781_cov_480.296861:14857-16356
cds-NP_417950.1		3637642	3639141	complete	NODE_27_length_43781_cov_480.296861:14857-16356
gene-b3494		3639385	3639720	complete	NODE_27_length_43781_cov_480.296861:16600-16935
cds-NP_417951.1		3639385	3639720	complete	NODE_27_length_43781_cov_480.296861:16600-16935
gene-b3495		3640111	3640545	complete	NODE_27_length_43781_cov_480.296861:17326-17760
cds-NP_417952.1		3640111	3640545	complete	NODE_27_length_43781_cov_480.296861:17326-17760
gene-b4791		3640612	3640686	complete	NODE_27_length_43781_cov_480.296861:17827-17901
cds-YP_010051204.1		3640612	3640686	complete	NODE_27_length_43781_cov_480.296861:17827-17901
gene-b4792		3640643	3640696	complete	NODE_27_length_43781_cov_480.296861:17858-17911
cds-YP_010051205.1		3640643	3640696	complete	NODE_27_length_43781_cov_480.296861:17858-17911
gene-b3496		3640862	3642331	complete	NODE_27_length_43781_cov_480.296861:18077-19546
cds-NP_417953.1		3640862	3642331	complete	NODE_27_length_43781_cov_480.296861:18077-19546
gene-b3497		3642380	3643132	complete	NODE_27_length_43781_cov_480.296861:19595-20347
cds-NP_417954.1		3642380	3643132	complete	NODE_27_length_43781_cov_480.296861:19595-20347
gene-b3498		3643140	3645182	complete	NODE_27_length_43781_cov_480.296861:20355-22397
cds-NP_417955.1		3643140	3645182	complete	NODE_27_length_43781_cov_480.296861:20355-22397
gene-b3499		3645385	3646227	complete	NODE_27_length_43781_cov_480.296861:22600-23442
cds-NP_417956.1		3645385	3646227	complete	NODE_27_length_43781_cov_480.296861:22600-23442
gene-b3500		3646299	3647651	complete	NODE_27_length_43781_cov_480.296861:23514-24866
cds-NP_417957.1		3646299	3647651	complete	NODE_27_length_43781_cov_480.296861:23514-24866
gene-b4613		3647705	3647788	complete	NODE_27_length_43781_cov_480.296861:24920-25003
cds-YP_001165328.2		3647705	3647788	complete	NODE_27_length_43781_cov_480.296861:24920-25003
gene-b4712		3648063	3648144	complete	NODE_27_length_43781_cov_480.296861:25278-25359
rna-b4712		3648063	3648144	complete	NODE_27_length_43781_cov_480.296861:25278-25359
exon-b4712-1		3648063	3648144	complete	NODE_27_length_43781_cov_480.296861:25278-25359
gene-b4713		3648294	3648375	complete	NODE_27_length_43781_cov_480.296861:25509-25590
rna-b4713		3648294	3648375	complete	NODE_27_length_43781_cov_480.296861:25509-25590
exon-b4713-1		3648294	3648375	complete	NODE_27_length_43781_cov_480.296861:25509-25590
gene-b3501		3648528	3648881	complete	NODE_27_length_43781_cov_480.296861:25743-26096
cds-NP_417958.1		3648528	3648881	complete	NODE_27_length_43781_cov_480.296861:25743-26096
gene-b3502		3648935	3650224	complete	NODE_27_length_43781_cov_480.296861:26150-27439
cds-NP_417959.4		3648935	3650224	complete	NODE_27_length_43781_cov_480.296861:26150-27439
gene-b3503		3650237	3650662	complete	NODE_27_length_43781_cov_480.296861:27452-27877
cds-NP_417960.1		3650237	3650662	complete	NODE_27_length_43781_cov_480.296861:27452-27877
gene-b3504		3651291	3653713	complete	NODE_27_length_43781_cov_480.296861:28506-30928
cds-gnl|b3504|CDS%3D3677		3651291	3652036	complete	NODE_27_length_43781_cov_480.296861:28506-29251
cds-gnl|b3504|CDS%3D3677		3653236	3653713	complete	NODE_27_length_43781_cov_480.296861:30451-30928
id-b3504		3651291	3652036	complete	NODE_27_length_43781_cov_480.296861:28506-29251
id-b3504-2		3653236	3653713	complete	NODE_27_length_43781_cov_480.296861:30451-30928
id-NC_000913.3:3652036..3653230		3652036	3653230	complete	NODE_27_length_43781_cov_480.296861:29251-30445
gene-b3505		3652182	3653162	complete	NODE_27_length_43781_cov_480.296861:29397-30377
cds-NP_417685.2		3652182	3653162	complete	NODE_27_length_43781_cov_480.296861:29397-30377
gene-b3506		3653961	3654527	complete	NODE_27_length_43781_cov_480.296861:31176-31742
cds-NP_417963.4		3653961	3654527	complete	NODE_27_length_43781_cov_480.296861:31176-31742
gene-b3507		3654683	3655213	complete	NODE_27_length_43781_cov_480.296861:31898-32428
cds-NP_417964.1		3654683	3655213	complete	NODE_27_length_43781_cov_480.296861:31898-32428
gene-b3508		3655255	3655902	complete	NODE_27_length_43781_cov_480.296861:32470-33117
cds-NP_417965.1		3655255	3655902	complete	NODE_27_length_43781_cov_480.296861:32470-33117
gene-b3509		3655966	3656292	complete	NODE_27_length_43781_cov_480.296861:33181-33507
cds-NP_417966.4		3655966	3656292	complete	NODE_27_length_43781_cov_480.296861:33181-33507
gene-b3510		3656408	3656740	complete	NODE_27_length_43781_cov_480.296861:33623-33955
cds-NP_417967.1		3656408	3656740	complete	NODE_27_length_43781_cov_480.296861:33623-33955
gene-b3511		3656995	3657567	complete	NODE_27_length_43781_cov_480.296861:34210-34782
cds-NP_417968.1		3656995	3657567	complete	NODE_27_length_43781_cov_480.296861:34210-34782
gene-b4704		3657985	3658054	complete	NODE_27_length_43781_cov_480.296861:35200-35269
rna-b4704		3657985	3658054	complete	NODE_27_length_43781_cov_480.296861:35200-35269
exon-b4704-1		3657985	3658054	complete	NODE_27_length_43781_cov_480.296861:35200-35269
gene-b3512		3658366	3658893	complete	NODE_27_length_43781_cov_480.296861:35581-36108
cds-NP_417969.1		3658366	3658893	complete	NODE_27_length_43781_cov_480.296861:35581-36108
gene-b4718		3658992	3659082	complete	NODE_27_length_43781_cov_480.296861:36207-36297
rna-b4718		3658992	3659082	complete	NODE_27_length_43781_cov_480.296861:36207-36297
exon-b4718-1		3658992	3659082	complete	NODE_27_length_43781_cov_480.296861:36207-36297
gene-b3513		3659232	3660389	complete	NODE_27_length_43781_cov_480.296861:36447-37604
cds-NP_417970.1		3659232	3660389	complete	NODE_27_length_43781_cov_480.296861:36447-37604
gene-b3514		3660414	3663527	complete	NODE_27_length_43781_cov_480.296861:37629-40742
cds-NP_417971.1		3660414	3663527	complete	NODE_27_length_43781_cov_480.296861:37629-40742
gene-b3515		3663890	3664618	complete	NODE_27_length_43781_cov_480.296861:41105-41833
cds-NP_417972.1		3663890	3664618	complete	NODE_27_length_43781_cov_480.296861:41105-41833
gene-b4452		3664864	3664969	complete	NODE_27_length_43781_cov_480.296861:42079-42184
rna-b4452		3664864	3664969	complete	NODE_27_length_43781_cov_480.296861:42079-42184
exon-b4452-1		3664864	3664969	complete	NODE_27_length_43781_cov_480.296861:42079-42184
