ID or #		Start	End	Type	Contig
cds-NP_417850.1		3519465	3520703	complete	3397:63948-62710
gene-b3392		3520615	3521019	complete	3397:62798-62394
cds-NP_417851.4		3520615	3521019	complete	3397:62798-62394
gene-b3393		3521009	3521449	complete	3397:62404-61964
cds-NP_417852.1		3521009	3521449	complete	3397:62404-61964
gene-b3394		3521433	3521972	complete	3397:61980-61441
cds-NP_417853.1		3521433	3521972	complete	3397:61980-61441
gene-b3395		3521972	3522751	complete	3397:61441-60662
cds-NP_417854.4		3521972	3522751	complete	3397:61441-60662
gene-b3396		3522871	3525423	complete	3397:60542-57990
cds-NP_417855.4		3522871	3525423	complete	3397:60542-57990
gene-b3397		3525589	3526149	complete	3397:57824-57264
cds-NP_417856.1		3525589	3526149	complete	3397:57824-57264
gene-b3398		3526469	3528604	complete	3397:56944-54809
cds-NP_417857.1		3526469	3528604	complete	3397:56944-54809
gene-b3399		3528669	3529337	complete	3397:54744-54076
cds-NP_417858.4		3528669	3529337	complete	3397:54744-54076
gene-b3400		3529348	3529749	complete	3397:54065-53664
cds-NP_417859.1		3529348	3529749	complete	3397:54065-53664
gene-b3401		3529774	3530652	complete	3397:53639-52761
cds-NP_417860.2		3529774	3530652	complete	3397:53639-52761
gene-b3402		3530715	3532439	complete	3397:52698-50974
cds-NP_417861.1		3530715	3532439	complete	3397:52698-50974
gene-b3403		3532818	3534440	complete	3397:50595-48973
cds-NP_417862.1		3532818	3534440	complete	3397:50595-48973
gene-b3404		3534516	3535868	complete	3397:48897-47545
cds-NP_417863.1		3534516	3535868	complete	3397:48897-47545
gene-b3405		3535865	3536584	complete	3397:47548-46829
cds-NP_417864.1		3535865	3536584	complete	3397:47548-46829
gene-b3406		3536812	3537288	complete	3397:46601-46125
cds-YP_026216.2		3536812	3537288	complete	3397:46601-46125
gene-b3407		3537385	3539706	complete	3397:46028-43707
cds-NP_417866.4		3537385	3539706	complete	3397:46028-43707
gene-b3408		3540163	3540390	complete	3397:43250-43023
cds-NP_417867.1		3540163	3540390	complete	3397:43250-43023
gene-b3409		3540407	3542728	complete	3397:43006-40685
cds-NP_417868.1		3540407	3542728	complete	3397:43006-40685
gene-b3410		3542728	3542964	complete	3397:40685-40449
cds-NP_417869.1		3542728	3542964	complete	3397:40685-40449
gene-b3411		3543167	3544045	complete	3397:40246-39368
cds-NP_417870.1		3543167	3544045	complete	3397:40246-39368
gene-b3412		3544074	3544844	complete	3397:39339-38569
cds-NP_417871.1		3544074	3544844	complete	3397:39339-38569
gene-b3413		3544882	3545565	complete	3397:38531-37848
cds-NP_417872.2		3544882	3545565	complete	3397:38531-37848
gene-b3414		3545624	3546199	complete	3397:37789-37214
cds-NP_417873.1		3545624	3546199	complete	3397:37789-37214
gene-b3415		3546559	3547875	complete	3397:36854-35538
cds-YP_026217.1		3546559	3547875	complete	3397:36854-35538
gene-b3416		3547986	3550070	complete	3397:35427-33343
cds-NP_417875.1		3547986	3550070	complete	3397:35427-33343
gene-b3417		3550080	3552473	complete	3397:33333-30940
cds-YP_026218.1		3550080	3552473	complete	3397:33333-30940
gene-b3418		3553085	3555790	complete	3397:30328-27623
cds-NP_417877.1		3553085	3555790	complete	3397:30328-27623
gene-b4475		3555833	3556849	complete	3397:27580-26564
cds-YP_026219.1		3555833	3556849	complete	3397:27580-26564
gene-b3421		3556853	3558079	complete	3397:26560-25334
cds-NP_417879.1		3556853	3558079	complete	3397:26560-25334
gene-b3422		3558268	3559866	complete	3397:25145-23547
cds-NP_417880.1		3558268	3559866	complete	3397:25145-23547
gene-b3423		3559848	3560605	complete	3397:23565-22808
gene-b3424		3560622	3561452	complete	3397:22791-21961
cds-YP_026220.1		3560622	3561452	complete	3397:22791-21961
gene-b3425		3561497	3561823	complete	3397:21916-21590
cds-NP_417883.1		3561497	3561823	complete	3397:21916-21590
gene-b3426		3562013	3563518	complete	3397:21400-19895
cds-NP_417884.1		3562013	3563518	complete	3397:21400-19895
gene-b3427		3563724	3564005	complete	3397:19689-19408
cds-YP_009518819.1		3563724	3564005	complete	3397:19689-19408
gene-b3428		3564134	3566581	complete	3397:19279-16832
cds-NP_417886.1		3564134	3566581	complete	3397:19279-16832
gene-b3429		3566600	3568033	complete	3397:16813-15380
cds-NP_417887.1		3566600	3568033	complete	3397:16813-15380
gene-b3430		3568033	3569328	complete	3397:15380-14085
cds-NP_417888.1		3568033	3569328	complete	3397:15380-14085
gene-b3431		3569346	3571319	complete	3397:14067-12094
cds-NP_417889.1		3569346	3571319	complete	3397:14067-12094
gene-b3432		3571316	3573502	complete	3397:12097-9911
cds-NP_417890.1		3571316	3573502	complete	3397:12097-9911
gene-b4788		3573660	3573701	complete	3397:9753-9712
cds-YP_010051201.1		3573660	3573701	complete	3397:9753-9712
gene-b4789		3573679	3573708	complete	3397:9734-9705
cds-YP_010051202.1		3573679	3573708	complete	3397:9734-9705
gene-b3433		3573775	3574878	complete	3397:9638-8535
cds-NP_417891.1		3573775	3574878	complete	3397:9638-8535
gene-b3434		3575071	3575664	complete	3397:8342-7749
cds-NP_417892.1		3575071	3575664	complete	3397:8342-7749
gene-b4476		3575721	3577061	complete	3397:7692-6352
cds-YP_026221.1		3575721	3577061	complete	3397:7692-6352
gene-b3437		3577065	3577592	complete	3397:6348-5821
cds-NP_417894.2		3577065	3577592	complete	3397:6348-5821
gene-b3438		3577731	3578726	complete	3397:5682-4687
cds-YP_026222.1		3577731	3578726	complete	3397:5682-4687
gene-b3439		3578950	3579645	complete	3397:4463-3768
cds-NP_417896.1		3578950	3579645	complete	3397:4463-3768
gene-b3440		3579768	3580805	complete	3397:3645-2608
cds-NP_417897.1		3579768	3580805	complete	3397:3645-2608
gene-b4451		3580922	3581016	complete	3397:2491-2397
rna-b4451		3580922	3581016	complete	3397:2491-2397
exon-b4451-1		3580922	3581016	complete	3397:2491-2397
gene-b3441		3581138	3581626	complete	3397:2275-1787
cds-NP_417898.1		3581138	3581626	complete	3397:2275-1787
gene-b3442		3581863	3583041	complete	3397:1550-372
cds-NP_417899.1		3581863	3583041	complete	3397:1550-372
gene-b3443		3583038	3584309	partial	3397:375-1,3373:1-134
cds-gnl|b3443|CDS%3D3609		3583038	3583427	complete	3397:375--14
cds-gnl|b3443|CDS%3D3609		3584205	3584309	complete	3373:30-134
id-b3443		3583038	3583427	complete	3397:375--14
id-b3443-2		3584205	3584309	complete	3373:30-134
gene-b4612		3584404	3584559	complete	3373:229-384
cds-YP_009518820.1		3584404	3584559	complete	3373:229-384
gene-b3446		3584759	3585043	complete	3373:584-868
cds-NP_417903.1		3584759	3585043	complete	3373:584-868
gene-b3447		3585081	3586823	complete	3373:906-2648
cds-NP_417904.1		3585081	3586823	complete	3373:906-2648
gene-b3448		3586943	3587383	complete	3373:2768-3208
cds-NP_417905.1		3586943	3587383	complete	3373:2768-3208
gene-b3449		3587370	3588113	complete	3373:3195-3938
cds-NP_417906.1		3587370	3588113	complete	3373:3195-3938
gene-b3450		3588110	3589180	complete	3373:3935-5005
cds-NP_417907.2		3588110	3589180	complete	3373:3935-5005
gene-b3451		3589182	3590027	complete	3373:5007-5852
cds-NP_417908.1		3589182	3590027	complete	3373:5007-5852
gene-b3452		3590024	3590911	complete	3373:5849-6736
cds-NP_417909.1		3590024	3590911	complete	3373:5849-6736
gene-b3453		3591009	3592325	complete	3373:6834-8150
cds-NP_417910.1		3591009	3592325	complete	3373:6834-8150
gene-b3454		3592724	3593437	complete	3373:8549-9262
cds-NP_417911.4		3592724	3593437	complete	3373:8549-9262
gene-b3455		3593439	3594206	complete	3373:9264-10031
cds-NP_417912.1		3593439	3594206	complete	3373:9264-10031
gene-b3456		3594203	3595480	complete	3373:10028-11305
cds-NP_417913.1		3594203	3595480	complete	3373:10028-11305
gene-b3457		3595477	3596403	complete	3373:11302-12228
cds-NP_417914.1		3595477	3596403	complete	3373:11302-12228
gene-b3458		3596451	3597560	complete	3373:12276-13385
cds-NP_417915.1		3596451	3597560	complete	3373:12276-13385
gene-b3459		3597984	3598367	complete	3373:13809-14192
cds-NP_417916.1		3597984	3598367	complete	3373:13809-14192
gene-b3460		3598555	3599658	complete	3373:14380-15483
cds-YP_026223.1		3598555	3599658	complete	3373:14380-15483
gene-b3461		3599929	3600783	complete	3373:15754-16608
cds-NP_417918.1		3599929	3600783	complete	3373:15754-16608
gene-b3462		3601028	3602086	complete	3373:16853-17911
cds-NP_417919.1		3601028	3602086	complete	3373:16853-17911
gene-b3463		3602079	3602747	complete	3373:17904-18572
cds-NP_417920.1		3602079	3602747	complete	3373:17904-18572
gene-b3464		3602750	3604243	complete	3373:18575-20068
cds-NP_417921.1		3602750	3604243	complete	3373:18575-20068
gene-b3465		3604393	3604989	complete	3373:20218-20814
cds-NP_417922.1		3604393	3604989	complete	3373:20218-20814
gene-b3466		3604979	3605248	complete	3373:20804-21073
cds-NP_417923.1		3604979	3605248	complete	3373:20804-21073
gene-b3467		3605251	3605610	complete	3373:21076-21435
cds-NP_417924.1		3605251	3605610	complete	3373:21076-21435
gene-b3468		3605751	3606377	complete	3373:21576-22202
cds-NP_417925.1		3605751	3606377	complete	3373:21576-22202
gene-b3469		3606451	3608649	complete	3373:22276-24474
cds-NP_417926.1		3606451	3608649	complete	3373:22276-24474
gene-b3470		3608751	3608996	complete	3373:24576-24821
cds-NP_417927.1		3608751	3608996	complete	3373:24576-24821
gene-b3471		3609217	3609882	complete	3373:25042-25707
cds-NP_417928.1		3609217	3609882	complete	3373:25042-25707
gene-b3472		3609955	3610512	complete	3373:25780-26337
cds-NP_417929.4		3609955	3610512	complete	3373:25780-26337
gene-b3473		3610516	3611733	complete	3373:26341-27558
cds-NP_417930.2		3610516	3611733	complete	3373:26341-27558
gene-b3474		3611865	3612914	complete	3373:27690-28739
cds-NP_417931.4		3611865	3612914	complete	3373:27690-28739
gene-b3475		3612969	3613556	complete	3373:28794-29381
cds-NP_417932.1		3612969	3613556	complete	3373:28794-29381
gene-b3476		3613667	3615241	complete	3373:29492-31066
cds-NP_417933.1		3613667	3615241	complete	3373:29492-31066
gene-b3477		3615241	3616185	complete	3373:31066-32010
cds-NP_417934.1		3615241	3616185	complete	3373:31066-32010
gene-b3478		3616182	3617015	complete	3373:32007-32840
cds-NP_417935.1		3616182	3617015	complete	3373:32007-32840
gene-b3479		3617015	3617779	complete	3373:32840-33604
cds-NP_417936.1		3617015	3617779	complete	3373:32840-33604
gene-b3480		3617776	3618582	complete	3373:33601-34407
cds-NP_417937.1		3617776	3618582	complete	3373:33601-34407
gene-b3481		3618588	3618989	complete	3373:34413-34814
cds-NP_417938.1		3618588	3618989	complete	3373:34413-34814
gene-b3482		3619192	3623427	partial	2938:1572-1,3298:1-571
cds-YP_026224.1		3619192	3623427	partial	2938:1572-1,3298:1-571
gene-b3483		3623399	3623782	complete	3298:543-926
cds-NP_417940.2		3623399	3623782	complete	3298:543-926
gene-b4552		3623887	3624132	complete	3298:1031-1276
gene-b3485		3625679	3626803	complete	3371:179-1303
cds-NP_417942.6		3625679	3626803	complete	3371:179-1303
gene-b3486		3626803	3629538	complete	3371:1303-4038
cds-YP_026225.1		3626803	3629538	complete	3371:1303-4038
gene-b3487		3629535	3630602	complete	3371:4035-5102
cds-NP_417944.1		3629535	3630602	complete	3371:4035-5102
gene-b4790		3630665	3630778	complete	3371:5165-5278
cds-YP_010051203.1		3630665	3630778	complete	3371:5165-5278
gene-b3488		3630968	3632590	complete	3371:5468-7090
cds-NP_417945.1		3630968	3632590	complete	3371:5468-7090
gene-b4660		3632852	3634458	complete	3371:7352-8958
gene-b3491		3634841	3635893	complete	3371:9341-10393
cds-NP_417948.4		3634841	3635893	complete	3371:9341-10393
gene-b3492		3636208	3637410	complete	3371:10708-11910
cds-NP_417949.1		3636208	3637410	complete	3371:10708-11910
gene-b3493		3637642	3639141	complete	3371:12142-13641
cds-NP_417950.1		3637642	3639141	complete	3371:12142-13641
gene-b3494		3639385	3639720	complete	3371:13885-14220
cds-NP_417951.1		3639385	3639720	complete	3371:13885-14220
gene-b3495		3640111	3640545	complete	3371:14611-15045
cds-NP_417952.1		3640111	3640545	complete	3371:14611-15045
gene-b4791		3640612	3640686	complete	3371:15112-15186
cds-YP_010051204.1		3640612	3640686	complete	3371:15112-15186
gene-b4792		3640643	3640696	complete	3371:15143-15196
cds-YP_010051205.1		3640643	3640696	complete	3371:15143-15196
gene-b3496		3640862	3642331	complete	3371:15362-16831
cds-NP_417953.1		3640862	3642331	complete	3371:15362-16831
gene-b3497		3642380	3643132	complete	3371:16880-17632
cds-NP_417954.1		3642380	3643132	complete	3371:16880-17632
gene-b3498		3643140	3645182	complete	3371:17640-19682
cds-NP_417955.1		3643140	3645182	complete	3371:17640-19682
gene-b3499		3645385	3646227	complete	3371:19885-20727
cds-NP_417956.1		3645385	3646227	complete	3371:19885-20727
gene-b3500		3646299	3647651	complete	3371:20799-22151
cds-NP_417957.1		3646299	3647651	complete	3371:20799-22151
gene-b4613		3647705	3647788	complete	3371:22205-22288
cds-YP_001165328.2		3647705	3647788	complete	3371:22205-22288
gene-b4712		3648063	3648144	complete	3371:22563-22644
rna-b4712		3648063	3648144	complete	3371:22563-22644
exon-b4712-1		3648063	3648144	complete	3371:22563-22644
gene-b3501		3648528	3648881	complete	3371:22769-23122
cds-NP_417958.1		3648528	3648881	complete	3371:22769-23122
gene-b3502		3648935	3650224	complete	3371:23176-24465
cds-NP_417959.4		3648935	3650224	complete	3371:23176-24465
gene-b3503		3650237	3650662	complete	3371:24478-24903
cds-NP_417960.1		3650237	3650662	complete	3371:24478-24903
gene-b3504		3651291	3653713	partial	3371:25532-26282,3336:1-501
cds-gnl|b3504|CDS%3D3677		3651291	3652036	complete	3371:25532-26277
cds-gnl|b3504|CDS%3D3677		3653236	3653713	complete	3336:24-501
id-b3504		3651291	3652036	complete	3371:25532-26277
id-b3504-2		3653236	3653713	complete	3336:24-501
gene-b3506		3653961	3654527	complete	3336:749-1315
cds-NP_417963.4		3653961	3654527	complete	3336:749-1315
gene-b3507		3654683	3655213	complete	3336:1471-2001
cds-NP_417964.1		3654683	3655213	complete	3336:1471-2001
gene-b3508		3655255	3655902	complete	3336:2043-2690
cds-NP_417965.1		3655255	3655902	complete	3336:2043-2690
gene-b3509		3655966	3656292	complete	3336:2754-3080
cds-NP_417966.4		3655966	3656292	complete	3336:2754-3080
gene-b3510		3656408	3656740	complete	3336:3196-3528
cds-NP_417967.1		3656408	3656740	complete	3336:3196-3528
gene-b3511		3656995	3657567	complete	3336:3783-4355
cds-NP_417968.1		3656995	3657567	complete	3336:3783-4355
gene-b4704		3657985	3658054	complete	3336:4773-4842
rna-b4704		3657985	3658054	complete	3336:4773-4842
exon-b4704-1		3657985	3658054	complete	3336:4773-4842
gene-b3512		3658366	3658893	complete	3336:5154-5681
cds-NP_417969.1		3658366	3658893	complete	3336:5154-5681
gene-b4718		3658992	3659082	complete	3336:5780-5870
rna-b4718		3658992	3659082	complete	3336:5780-5870
exon-b4718-1		3658992	3659082	complete	3336:5780-5870
gene-b3513		3659232	3660389	complete	3336:6020-7177
cds-NP_417970.1		3659232	3660389	complete	3336:6020-7177
gene-b3514		3660414	3663527	complete	3336:7202-10315
cds-NP_417971.1		3660414	3663527	complete	3336:7202-10315
gene-b3515		3663890	3664618	complete	3336:10678-11406
cds-NP_417972.1		3663890	3664618	complete	3336:10678-11406
gene-b4452		3664864	3664969	complete	3336:11652-11757
rna-b4452		3664864	3664969	complete	3336:11652-11757
exon-b4452-1		3664864	3664969	complete	3336:11652-11757
gene-b3516		3664986	3665810	complete	3336:11774-12598
cds-NP_417973.1		3664986	3665810	complete	3336:11774-12598
gene-b3517		3666180	3667580	partial	3336:12968-14224,3403:45173-46548
cds-NP_417974.1		3666180	3667580	partial	3336:12968-14224,3403:45173-46548
gene-b3518		3667791	3669188	complete	3403:46759-48156
cds-NP_417975.1		3667791	3669188	complete	3403:46759-48156
gene-b3519		3669592	3671241	complete	3403:48560-50209
cds-NP_417976.1		3669592	3671241	complete	3403:48560-50209
gene-b3520		3671292	3671894	complete	3403:50260-50862
cds-NP_417977.1		3671292	3671894	complete	3403:50260-50862
gene-b3521		3672414	3673313	complete	3403:51382-52281
cds-NP_417978.2		3672414	3673313	complete	3403:51382-52281
gene-b3522		3673362	3674375	complete	3403:52330-53343
cds-NP_417979.1		3673362	3674375	complete	3403:52330-53343
gene-b3523		3674786	3676108	complete	3403:53754-55076
cds-NP_417980.1		3674786	3676108	complete	3403:53754-55076
gene-b3524		3676290	3678350	complete	3403:55258-57318
cds-NP_417981.2		3676290	3678350	complete	3403:55258-57318
gene-b3525		3678420	3679187	complete	3403:57388-58155
cds-NP_417982.2		3678420	3679187	complete	3403:57388-58155
gene-b3526		3679419	3680348	complete	3403:58387-59316
cds-NP_417983.2		3679419	3680348	complete	3403:58387-59316
gene-b3527		3680444	3681940	complete	3403:59412-60908
cds-NP_417984.1		3680444	3681940	complete	3403:59412-60908
gene-b3528		3682161	3683447	complete	3403:61129-62415
cds-NP_417985.1		3682161	3683447	complete	3403:61129-62415
gene-b3529		3683630	3685618	complete	3403:62598-64586
cds-NP_417986.4		3683630	3685618	complete	3403:62598-64586
gene-b3530		3685700	3689173	complete	3403:64668-68141
cds-YP_026226.4		3685700	3689173	complete	3403:64668-68141
gene-b3531		3689155	3690261	complete	3403:68123-69229
cds-NP_417988.1		3689155	3690261	complete	3403:68123-69229
gene-b3532		3690268	3692607	complete	3403:69236-71575
cds-NP_417989.1		3690268	3692607	complete	3403:69236-71575
gene-b3533		3692618	3695236	complete	3403:71586-74204
cds-NP_417990.4		3692618	3695236	complete	3403:71586-74204
gene-b3534		3695233	3695985	complete	3403:74201-74953
gene-b3535		3695997	3696185	complete	3403:74965-75153
cds-NP_417992.1		3695997	3696185	complete	3403:74965-75153
gene-b3536		3696458	3698029	complete	3403:75426-76997
cds-NP_417993.1		3696458	3698029	complete	3403:75426-76997
gene-b3537		3698026	3698217	complete	3403:76994-77185
cds-NP_417994.2		3698026	3698217	complete	3403:76994-77185
gene-b3538		3698214	3699893	complete	3403:77182-78861
cds-NP_417995.1		3698214	3699893	complete	3403:77182-78861
gene-b4453		3699980	3700087	complete	3403:78948-79055
cds-YP_026227.1		3699980	3700087	complete	3403:78948-79055
gene-b4454		3700136	3700199	complete	3403:79104-79167
rna-b4454		3700136	3700199	complete	3403:79104-79167
exon-b4454-1		3700136	3700199	complete	3403:79104-79167
gene-b3539		3700563	3701834	complete	3403:79531-80802
cds-NP_417996.1		3700563	3701834	complete	3403:79531-80802
gene-b3540		3701864	3702868	complete	3403:80832-81836
cds-NP_417997.1		3701864	3702868	complete	3403:80832-81836
gene-b3541		3702865	3703848	complete	3403:81833-82816
cds-NP_417998.1		3702865	3703848	complete	3403:81833-82816
gene-b3542		3703859	3704761	complete	3403:82827-83729
cds-NP_417999.1		3703859	3704761	complete	3403:82827-83729
gene-b3543		3704771	3705790	complete	3403:83739-84758
cds-NP_418000.1		3704771	3705790	complete	3403:83739-84758
gene-b3544		3706098	3707705	complete	3403:85066-86673
cds-NP_418001.1		3706098	3707705	complete	3403:85066-86673
gene-b3545		3708616	3708692	complete	3403:87434-87510
rna-b3545		3708616	3708692	complete	3403:87434-87510
exon-b3545-1		3708616	3708692	complete	3403:87434-87510
gene-b3546		3708784	3710475	complete	3403:87602-89293
cds-NP_418002.2		3708784	3710475	complete	3403:87602-89293
gene-b3547		3710799	3712007	complete	3403:89617-90825
cds-NP_418003.1		3710799	3712007	complete	3403:89617-90825
gene-b3548		3712236	3712934	complete	3403:91054-91752
cds-NP_418004.4		3712236	3712934	complete	3403:91054-91752
gene-b3549		3713092	3713655	complete	3403:91910-92473
cds-NP_418005.1		3713092	3713655	complete	3403:91910-92473
gene-b3550		3713652	3714092	complete	3403:92470-92910
cds-NP_418006.1		3713652	3714092	complete	3403:92470-92910
gene-b3551		3714061	3716394	complete	3403:92879-95212
cds-NP_418007.3		3714061	3716394	complete	3403:92879-95212
gene-b3552		3716547	3717206	complete	3403:95365-96024
cds-YP_026228.1		3716547	3717206	complete	3403:95365-96024
gene-b3553		3717310	3718284	complete	3403:96128-97102
cds-NP_418009.2		3717310	3718284	complete	3403:96128-97102
gene-b3554		3718334	3719044	complete	3403:97152-97862
cds-NP_418010.2		3718334	3719044	complete	3403:97152-97862
gene-b3555		3719478	3719768	complete	3403:98296-98586
cds-NP_418011.1		3719478	3719768	complete	3403:98296-98586
gene-b3556		3720049	3720261	complete	3403:98867-99079
cds-NP_418012.1		3720049	3720261	complete	3403:98867-99079
gene-b4793		3720400	3720471	complete	3403:99218-99289
cds-YP_010051206.1		3720400	3720471	complete	3403:99218-99289
gene-b4647		3720448	3720632	complete	3403:99266-99450
gene-b4455		3720448	3720600	complete	3403:99266-99418
cds-YP_026229.1		3720448	3720600	complete	3403:99266-99418
id-NC_000913.3:3720633..3722075		3720633	3722075	complete	3403:99451-100893
gene-b3557		3720680	3721201	complete	3403:99498-100019
cds-NP_418014.1		3720680	3721201	complete	3403:99498-100019
gene-b3558		3721198	3722049	complete	3403:100016-100867
cds-NP_418015.1		3721198	3722049	complete	3403:100016-100867
gene-b4614		3722077	3722111	complete	3403:100895-100929
gene-b3559		3722328	3724397	complete	3403:101146-103215
cds-NP_418016.1		3722328	3724397	complete	3403:101146-103215
gene-b3560		3724407	3725318	complete	3403:103225-104136
cds-NP_418017.1		3724407	3725318	complete	3403:103225-104136
gene-b4553		3725413	3725712	complete	3403:104231-104530
cds-YP_588469.1		3725413	3725712	complete	3403:104231-104530
gene-b3561		3725887	3726882	complete	3403:104705-105700
cds-NP_418018.1		3725887	3726882	complete	3403:104705-105700
gene-b3562		3726924	3727361	complete	3403:105742-106179
cds-NP_418019.4		3726924	3727361	complete	3403:105742-106179
gene-b3563		3727407	3727748	complete	3403:106225-106566
cds-NP_418020.2		3727407	3727748	complete	3403:106225-106566
gene-b3564		3727917	3729371	complete	3403:106735-108189
cds-NP_418021.1		3727917	3729371	complete	3403:106735-108189
gene-b4834		3729386	3729545	complete	3403:108204-108363
rna-b4834		3729386	3729545	complete	3403:108204-108363
exon-b4834-1		3729386	3729545	complete	3403:108204-108363
gene-b3565		3729443	3730765	complete	3403:108261-109583
cds-NP_418022.1		3729443	3730765	complete	3403:108261-109583
gene-b3566		3731131	3732123	complete	3403:109949-110941
cds-NP_418023.1		3731131	3732123	complete	3403:109949-110941
gene-b3567		3732201	3733742	complete	3403:111019-112560
cds-NP_418024.1		3732201	3733742	complete	3403:111019-112560
gene-b3568		3733720	3734901	complete	3403:112538-113719
cds-NP_418025.1		3733720	3734901	complete	3403:112538-113719
gene-b3569		3734979	3736157	complete	3403:113797-114975
cds-NP_418026.1		3734979	3736157	complete	3403:113797-114975
gene-b3570		3736353	3737177	complete	3403:115171-115995
cds-YP_026230.1		3736353	3737177	complete	3403:115171-115995
gene-b4794		3737177	3737203	complete	3403:115995-116021
cds-YP_010051207.1		3737177	3737203	complete	3403:115995-116021
gene-b3571		3737497	3739527	complete	3403:116315-118345
cds-NP_418028.1		3737497	3739527	complete	3403:116315-118345
gene-b3572		3739705	3740958	complete	3403:118523-119776
cds-YP_026231.1		3739705	3740958	complete	3403:118523-119776
gene-b3573		3741109	3741582	complete	3403:119927-120400
cds-NP_418030.1		3741109	3741582	complete	3403:119927-120400
gene-b3574		3741684	3742532	complete	3403:120502-121350
cds-NP_418031.1		3741684	3742532	complete	3403:120502-121350
gene-b3575		3742733	3743731	complete	3403:121551-122549
cds-NP_418032.1		3742733	3743731	complete	3403:121551-122549
gene-b3576		3743743	3744210	complete	3403:122561-123028
cds-NP_418033.1		3743743	3744210	complete	3403:122561-123028
gene-b3577		3744328	3744801	complete	3403:123146-123619
cds-NP_418034.1		3744328	3744801	complete	3403:123146-123619
gene-b3578		3744804	3746081	complete	3403:123622-124899
cds-YP_026232.1		3744804	3746081	complete	3403:123622-124899
gene-b3579		3746094	3747080	complete	3403:124912-125898
cds-NP_418036.1		3746094	3747080	complete	3403:124912-125898
gene-b3580		3747084	3748580	complete	3403:125902-127398
cds-NP_418037.1		3747084	3748580	complete	3403:125902-127398
gene-b3581		3748577	3749239	complete	3403:127395-128057
cds-NP_418038.1		3748577	3749239	complete	3403:127395-128057
gene-b3582		3749232	3750092	complete	3403:128050-128910
cds-NP_418039.2		3749232	3750092	complete	3403:128050-128910
gene-b3583		3750086	3750781	complete	3403:128904-129599
cds-NP_418040.1		3750086	3750781	complete	3403:128904-129599
gene-b4648		3750813	3750914	complete	3403:129631-129732
gene-b4649		3750918	3751109	complete	3403:129736-129927
gene-b3584		3751128	3751868	complete	3403:129946-130686
cds-NP_418041.1		3751128	3751868	complete	3403:129946-130686
gene-b3585		3751992	3752966	complete	3403:130810-131784
cds-NP_418042.1		3751992	3752966	complete	3403:130810-131784
gene-b3586		3752963	3754099	complete	3403:131781-132917
cds-NP_418043.1		3752963	3754099	complete	3403:131781-132917
gene-b3587		3754105	3754428	complete	3403:132923-133246
cds-NP_418044.1		3754105	3754428	complete	3403:132923-133246
gene-b3588		3754973	3756511	complete	3403:133791-135329
cds-NP_418045.4		3754973	3756511	complete	3403:133791-135329
gene-b3589		3756676	3757827	complete	3403:135494-136645
cds-YP_026233.1		3756676	3757827	complete	3403:135494-136645
gene-b3590		3758017	3759861	complete	3403:136835-138679
cds-NP_418047.1		3758017	3759861	complete	3403:136835-138679
gene-b3591		3759858	3761249	complete	3403:138676-140067
cds-NP_418048.1		3759858	3761249	complete	3403:138676-140067
gene-b3592		3761347	3761955	complete	3403:140165-140773
cds-NP_418049.1		3761347	3761955	complete	3403:140165-140773
gene-b3594		3766337	3767179	partial	262:584-65
cds-NP_418051.1		3766337	3767179	partial	262:584-65
gene-b3595		3767221	3767922	partial	3398:173692-173396
gene-b3596		3768177	3768638	complete	3398:173141-172680
cds-NP_418053.1		3768177	3768638	complete	3398:173141-172680
gene-b4650		3768639	3768890	complete	3398:172679-172428
gene-b4651		3768892	3769256	complete	3398:172426-172062
gene-b4615		3769345	3769680	complete	3398:171973-171638
cds-YP_009518821.1		3769345	3769680	complete	3398:171973-171638
gene-b4652		3769948	3770146	complete	3398:171370-171172
gene-b3597		3770243	3771379	complete	3398:171075-169939
cds-NP_418054.1		3770243	3771379	complete	3398:171075-169939
gene-b3598		3771382	3771744	complete	3398:169936-169574
cds-NP_418055.1		3771382	3771744	complete	3398:169936-169574
gene-b3599		3772281	3774194	complete	3398:169037-167124
cds-NP_418056.1		3772281	3774194	complete	3398:169037-167124
gene-b3600		3774424	3775572	complete	3398:166894-165746
cds-NP_418057.1		3774424	3775572	complete	3398:166894-165746
gene-b3601		3775572	3776159	complete	3398:165746-165159
cds-NP_418058.1		3775572	3776159	complete	3398:165746-165159
gene-b4554		3776171	3776380	complete	3398:165147-164938
cds-YP_588470.1		3776171	3776380	complete	3398:165147-164938
gene-b3602		3776665	3777027	complete	3398:164653-164291
cds-NP_418059.1		3776665	3777027	complete	3398:164653-164291
gene-b3603		3777399	3779054	complete	3398:163919-162264
cds-NP_418060.1		3777399	3779054	complete	3398:163919-162264
gene-b3604		3779054	3779830	complete	3398:162264-161488
cds-NP_418061.1		3779054	3779830	complete	3398:162264-161488
gene-b3605		3779827	3781017	complete	3398:161491-160301
cds-NP_418062.1		3779827	3781017	complete	3398:161491-160301
gene-b3606		3781215	3781688	complete	3398:160103-159630
cds-NP_418063.1		3781215	3781688	complete	3398:160103-159630
gene-b3607		3781741	3782562	complete	3398:159577-158756
cds-NP_418064.1		3781741	3782562	complete	3398:159577-158756
gene-b3608		3782642	3783661	complete	3398:158676-157657
cds-NP_418065.1		3782642	3783661	complete	3398:158676-157657
gene-b3609		3783661	3784128	complete	3398:157657-157190
cds-NP_418066.1		3783661	3784128	complete	3398:157657-157190
